item_id,post_id,actual_topic,text_no_stopwords,model,dominant_latent_topic,dominant_topic_probability,latent_topic_0_prob,latent_topic_1_prob,latent_topic_2_prob,latent_topic_3_prob
232,38245544,Artificial Intelligence,openai does monopoly large language models,nmf,1,0.036622,0.0,0.036622,0.015535,0.013469
233,38110552,Artificial Intelligence,birth ai llm large language models,nmf,1,0.059629,0.00118,0.059629,0.001204,0.0
234,37924839,Artificial Intelligence,course llama derived llm large language model,nmf,1,0.015431,0.000732,0.015431,0.002785,4.6e-05
235,38777114,Artificial Intelligence,huh sounds exactly like machine learning overfitting vs generalization,nmf,1,0.190492,0.001423,0.190492,0.000355,0.002701
236,38730978,Artificial Intelligence,fusion reactors zero knowledge proofs machine learning,nmf,1,0.230969,0.0,0.230969,0.0,0.0
237,38678813,Artificial Intelligence,machine learning fluid dynamics playlist steve brunton,nmf,1,0.265159,0.0,0.265159,0.0,0.0
238,38585936,Artificial Intelligence,aren current machine learning approaches statistical approaches using bayesian estimation,nmf,1,0.182153,5.3e-05,0.182153,0.006061,0.0
239,38585640,Artificial Intelligence,like think good game machine learning,nmf,1,0.214487,0.004188,0.214487,0.007384,0.011319
240,37720359,Artificial Intelligence,thats probably chatgpt pretty good,nmf,2,0.017427,0.007363,0.016962,0.017427,0.012167
241,37718524,Artificial Intelligence,reason chatgpt disrupt google search,nmf,2,0.015675,0.0,0.008118,0.015675,0.004103
242,37712585,Artificial Intelligence,chatgpt pretty decent,nmf,2,0.016367,0.004452,0.015381,0.016367,0.009018
243,37695136,Artificial Intelligence,chatgpt style workflow pcbs horizon,nmf,2,0.02678,0.0,0.025834,0.02678,0.013987
244,37693558,Artificial Intelligence,seen anybody refer chatgpt code codegen,nmf,1,0.011014,0.001099,0.011014,0.010798,0.004946
245,37681016,Artificial Intelligence,day using chatgpt,nmf,1,0.02415,0.00134,0.02415,0.021643,0.005634
246,37695952,Artificial Intelligence,whisper openai works great,nmf,2,0.017753,0.00225,0.016077,0.017753,0.005674
247,37693322,Artificial Intelligence,open ai api using read pdfs,nmf,1,0.048263,0.002407,0.048263,0.008811,0.0
248,37681764,Artificial Intelligence,openai crawlers really paid attention people robots txts,nmf,2,0.01065,0.002822,0.007892,0.01065,0.00901
249,37676648,Artificial Intelligence,openai employees unloading moment peak ai hype,nmf,1,0.039189,0.001255,0.039189,0.007618,0.004018
250,37674094,Artificial Intelligence,ask openai higher limits,nmf,2,0.007645,0.004094,0.005661,0.007645,0.005809
251,37662846,Artificial Intelligence,openai offers different llms,nmf,1,0.01484,0.0,0.01484,0.008833,0.006299
252,37660988,Artificial Intelligence,quora boss seats open ai board,nmf,1,0.036606,0.001332,0.036606,0.003107,0.0
253,37658835,Artificial Intelligence,quora ceo openai board,nmf,2,0.007888,0.0,0.007003,0.007888,0.005947
254,48741668,Cryptocurrency,obvious falsehood bitcoin ai,nmf,1,0.054404,0.002021,0.054404,0.007237,0.005431
255,48718296,Cryptocurrency,ethereum believe bitcoin sold lot gpus,nmf,2,0.013039,0.002932,0.008949,0.013039,0.01184
256,48699643,Cryptocurrency,2016 harddrive bitcoins 2026 harddrive bitcoins,nmf,1,0.000934,7.7e-05,0.000934,0.000746,0.00089
257,48694469,Cryptocurrency,does owning bitcoins let run powerful llm,nmf,1,0.010481,0.0,0.010481,0.010075,0.008112
258,48649214,Cryptocurrency,faster increasing block size limit bitcoin,nmf,1,0.008345,0.0,0.008345,0.003912,0.004696
259,48645097,Cryptocurrency,course include bitcoin right right,nmf,2,0.016048,0.005386,0.010199,0.016048,0.004269
260,48643025,Cryptocurrency,global stock market outperforming bitcoin,nmf,3,0.151013,0.0,0.004143,0.001635,0.151013
261,48716026,Cryptocurrency,ethereum mining,nmf,2,0.006111,8.9e-05,0.004584,0.006111,0.003738
262,48646134,Cryptocurrency,migration certain prominent projects underway e g ethereum,nmf,2,0.006174,4.7e-05,0.002505,0.006174,0.001812
263,48501229,Cryptocurrency,especially asking ethereum,nmf,2,0.006956,0.004864,0.00691,0.006956,0.001732
264,48660732,Cryptocurrency,let forget cryptocurrency play libra,nmf,2,0.006845,0.002066,0.002692,0.006845,0.004262
265,48655511,Cryptocurrency,crypto short cryptography context cryptocurrency,nmf,1,0.010379,0.000197,0.010379,0.00544,0.004404
266,48648998,Cryptocurrency,happened facebook cryptocurrency,nmf,1,0.005243,0.000192,0.005243,0.004761,0.003139
267,48648738,Cryptocurrency,just directed cats make cryptocurrency,nmf,1,0.025375,0.008961,0.025375,0.012626,0.007421
268,48643097,Cryptocurrency,cryptocurrency long people using marketing,nmf,2,0.016907,0.004189,0.015311,0.016907,0.005074
269,48585856,Cryptocurrency,anubis cryptocurrency miner,nmf,1,0.008783,0.000319,0.008783,0.008567,0.005362
270,48512703,Cryptocurrency,good thing corrupt gerontocrats cryptocurrency,nmf,3,0.015854,0.007649,0.012663,0.011833,0.015854
271,48767484,Cryptocurrency,cryptography engineers excluded lazy sysadmins,nmf,1,0.001355,2.7e-05,0.001355,0.000366,0.000175
272,48750846,Cryptocurrency,conceptually sure crypto really,nmf,1,0.005938,0.000212,0.005938,0.005326,0.005207
273,48749527,Cryptocurrency,io research active field cryptography,nmf,0,0.005373,0.005373,0.001764,0.000889,4.5e-05
274,48743652,Cryptocurrency,cryptography example essentially math cs,nmf,1,0.004979,0.0,0.004979,0.002041,0.0
275,48743512,Cryptocurrency,crypto know money really,nmf,3,0.009363,0.002463,0.004816,0.008644,0.009363
276,48738705,Cryptocurrency,explain crypto money russian bribes,nmf,2,0.010839,0.00098,0.003466,0.010839,0.005625
277,48738306,Cryptocurrency,fascists promote crypto values fucked,nmf,1,0.009655,0.000212,0.009655,0.007072,0.007131
278,48749831,Cryptocurrency,blockchain developers thing,nmf,1,0.012877,0.002805,0.012877,0.009207,0.010028
279,48682441,Cryptocurrency,author better read blockchains ai safety,nmf,1,0.037569,0.002837,0.037569,0.012307,0.006902
280,48662488,Cryptocurrency,long island iced tea famous blockchain technology,nmf,2,0.017352,0.0,0.014252,0.017352,0.005053
281,48647899,Cryptocurrency,cdbc doesn necessarily imply blockchain just payments,nmf,1,0.029394,0.006606,0.029394,0.010611,0.006113
282,48569615,Cryptocurrency,worse blockchain,nmf,1,0.011854,0.003008,0.011854,0.008975,0.004238
283,48509350,Cryptocurrency,itt hacker news rebuilds blockchain scratch,nmf,1,0.010424,0.0,0.010424,0.007909,0.003604
284,48488051,Cryptocurrency,store indices blockchain,nmf,1,0.012007,0.0,0.012007,0.009165,0.004495
285,48417368,Cryptocurrency,payment systems centralized blockchain based ones,nmf,2,0.016172,0.0,0.007023,0.016172,0.002641
286,47547336,Cryptocurrency,hey claude research write paper breaking bitcoin,nmf,0,0.006258,0.006258,0.005914,0.005341,0.004827
287,47541758,Cryptocurrency,unfortunately bitcoins don leak storage tanks,nmf,3,0.008514,0.002612,0.001543,0.003309,0.008514
288,47541748,Cryptocurrency,energy buy bitcoin 2011,nmf,2,0.031124,0.00153,0.007738,0.031124,0.008211
289,47527660,Cryptocurrency,euro gold bitcoin currency baskets,nmf,1,0.009617,1.4e-05,0.009617,0.005601,0.006645
290,47460751,Cryptocurrency,late bitcoin buy,nmf,2,0.009201,7.8e-05,0.007527,0.009201,0.007381
291,47455359,Cryptocurrency,opinion opinion really relevant bitcoin,nmf,1,0.004592,1.8e-05,0.004592,0.003863,0.004242
292,47454674,Cryptocurrency,bitcoin white paper released 2008,nmf,1,0.005989,8.7e-05,0.005989,0.005027,0.005648
293,47454630,Cryptocurrency,bitcoin didn win didn win useless,nmf,3,0.010986,0.0,0.00321,0.004071,0.010986
294,47593311,Cryptocurrency,ethereum new site pq research,nmf,2,0.010301,0.006077,0.0045,0.010301,0.005653
295,47364722,Cryptocurrency,ethereum classic ethereum matter clear,nmf,2,0.005832,0.001474,0.003848,0.005832,0.002743
296,46932393,Cryptocurrency,ethereum similar ewaste problem,nmf,1,0.014657,0.002527,0.014657,0.007281,0.004884
297,46799545,Cryptocurrency,gas transaction fees ethereum fitting,nmf,2,0.009751,1.2e-05,0.002886,0.009751,0.002144
298,47531362,Cryptocurrency,cryptocurrency gambling,nmf,2,0.004754,0.000175,0.004698,0.004754,0.002922
299,47381059,Cryptocurrency,libra cryptocurrency project example,nmf,2,0.003259,0.000112,0.003199,0.003259,0.002289
300,47131387,Cryptocurrency,currency cryptocurrency lie,nmf,1,0.006135,0.000212,0.006135,0.005857,0.004098
301,47127822,Cryptocurrency,depends cryptocurrency used doesn,nmf,1,0.02689,0.002765,0.02689,0.011449,0.00218
302,47097738,Cryptocurrency,imagine proof space cryptocurrency encouraged archiving long tail data,nmf,1,0.009526,8.3e-05,0.009526,0.008237,0.00251
303,47081062,Cryptocurrency,isn brave web browser based idea using cryptocurrency,nmf,2,0.0173,0.003582,0.011108,0.0173,0.002061
304,46917869,Cryptocurrency,alternative explanation cryptocurrency actually true,nmf,3,0.012713,1e-05,0.0042,0.005864,0.012713
305,47573594,Cryptocurrency,drop democratic just invented crypto church,nmf,1,0.015853,0.00496,0.015853,0.005177,0.012611
306,47546908,Cryptocurrency,omit leading cryptographer field,nmf,1,0.000933,0.000126,0.000933,0.000349,3e-05
307,47544436,Cryptocurrency,read applied cryptography know definitely hose,nmf,3,0.004834,0.001017,0.003803,0.002188,0.004834
308,47539441,Cryptocurrency,block booking crypto trades revenue,nmf,1,0.005831,9e-05,0.005831,0.004129,0.004123
309,47498724,Cryptocurrency,crypto invest crime doing crime,nmf,2,0.004884,0.000105,0.004401,0.004884,0.003009
310,47516115,Cryptocurrency,long blockchain corp remembers 1 1,nmf,2,0.017352,0.0,0.014252,0.017352,0.005053
311,47515076,Cryptocurrency,buy combo good ol blockchain perfume,nmf,1,0.017448,0.004421,0.017448,0.016832,0.012174
312,47507783,Cryptocurrency,feels like blockchain,nmf,1,0.030847,0.002457,0.030847,0.014917,0.013699
313,47504503,Cryptocurrency,absolulety right blockchain prevented accident,nmf,2,0.018999,0.005643,0.018795,0.018999,0.005243
314,47497074,Cryptocurrency,blockchains nowadays proof work anymore,nmf,1,0.004785,0.0,0.004785,0.001436,0.000752
315,47457981,Cryptocurrency,just use blockchain hash random tick,nmf,1,0.034378,0.007309,0.034378,0.017995,0.011773
316,47317576,Cryptocurrency,fair really annoying blockchain,nmf,1,0.010263,0.003156,0.010263,0.00811,0.004299
317,47295337,Cryptocurrency,ai powered metaverse blockchain,nmf,1,0.045328,0.001483,0.045328,0.010245,0.002073
318,46440918,Cryptocurrency,orders magnitude efficient bitcoin,nmf,1,0.007569,2.4e-05,0.007569,0.006461,0.007395
319,46432302,Cryptocurrency,use bitcoin,nmf,1,0.014799,5.1e-05,0.014799,0.013218,0.011983
320,46391495,Cryptocurrency,bitcoin site people don write code,nmf,3,0.016973,0.006647,0.0106,0.01043,0.016973
321,46377292,Cryptocurrency,want 5 bitcoin,nmf,1,0.007937,2.3e-05,0.007937,0.006219,0.00732
322,46363074,Cryptocurrency,electricity doing computer things building bitcoin blocks,nmf,2,0.007576,0.002747,0.005378,0.007576,0.004381
323,46362541,Cryptocurrency,government tax bitcoin mining servers 1000 tax,nmf,2,0.018481,0.001387,0.003242,0.018481,0.003241
324,46194765,Cryptocurrency,ethereum useful,nmf,2,0.004965,0.000142,0.003979,0.004965,0.00312
325,45944917,Cryptocurrency,coreweave did ethereum preparation proof stake transition,nmf,2,0.010708,0.0,0.003478,0.010708,0.002638
326,45910954,Cryptocurrency,entered chat,nmf,1,0.002612,7e-06,0.002612,0.000288,0.000155
327,46439461,Cryptocurrency,illegal attack cryptocurrency,nmf,2,0.008428,0.002067,0.005178,0.008428,0.006277
328,46404112,Cryptocurrency,non traditional reserve currencies cryptocurrency,nmf,2,0.007384,0.000177,0.005644,0.007384,0.003136
329,46359615,Cryptocurrency,did miss cryptocurrency slop social graph slop,nmf,2,0.010285,6e-05,0.004429,0.010285,0.002804
330,46302446,Cryptocurrency,yeah straight cryptocurrency trash heap,nmf,2,0.005225,0.002593,0.004688,0.005225,0.002759
331,46287175,Cryptocurrency,add crypto currency payment option,nmf,2,0.005524,0.000115,0.004551,0.005524,0.003469
332,46281868,Cryptocurrency,small payment cryptocurrency,nmf,1,0.00481,0.00017,0.00481,0.004499,0.00278
333,46240693,Cryptocurrency,thing stablecoin cryptocurrency,nmf,3,0.011404,0.004011,0.009122,0.006586,0.011404
334,46431403,Cryptocurrency,guess crypto exodus ai paying,nmf,1,0.041172,0.001499,0.041172,0.010601,0.007216
335,46431385,Cryptocurrency,crypto bros switched ai,nmf,1,0.050821,0.002069,0.050821,0.004866,0.002292
336,46429852,Cryptocurrency,use case crypto larping dammit don need use case,nmf,3,0.013089,0.00416,0.008028,0.012314,0.013089
337,46423112,Cryptocurrency,decided crypto mining expensive guess,nmf,2,0.010395,0.0,0.004305,0.010395,0.008236
338,46363221,Cryptocurrency,solve crypto sudokus say lot,nmf,0,0.009161,0.009161,0.007163,0.007511,0.007066
339,46410150,Cryptocurrency,blockchain cloud support,nmf,2,0.012276,0.0,0.010489,0.012276,0.003816
340,46397180,Cryptocurrency,git uses blockchain lol,nmf,3,0.017269,0.0,0.015165,0.008153,0.017269
341,46374609,Cryptocurrency,support defi blockchain,nmf,2,0.015425,0.0,0.013147,0.015425,0.004745
342,46200037,Cryptocurrency,stake secures blockchain doesn waste energy,nmf,2,0.024293,0.002991,0.014418,0.024293,0.002902
343,46195399,Cryptocurrency,tempo users blockchains combined,nmf,2,0.004035,0.0,0.000975,0.004035,0.000232
344,46189227,Cryptocurrency,yes called oracle blockchain,nmf,2,0.016469,0.0026,0.011093,0.016469,0.003323
345,46188440,Cryptocurrency,describing transparency log doesn require blockchain,nmf,1,0.020575,0.002816,0.020575,0.011544,0.004691
346,45426549,Cryptocurrency,looks little bit bitcoin nft crypto web3 time,nmf,1,0.011877,0.001579,0.011877,0.0076,0.011652
347,45418418,Cryptocurrency,bitcoin public private address,nmf,1,0.00635,0.000163,0.00635,0.00496,0.005635
348,45410751,Cryptocurrency,market demands bitcoin miners provide,nmf,3,0.008224,0.0,0.006036,0.004384,0.008224
349,45393767,Cryptocurrency,unfortunately bitcoin strong ties planet burning coin community,nmf,2,0.010382,0.000413,0.003643,0.010382,0.007523
350,45352917,Cryptocurrency,bitcoin decentralized,nmf,1,0.007671,2.9e-05,0.007671,0.006025,0.007241
351,45310481,Cryptocurrency,bitcoin maxis like right far right,nmf,1,0.02171,0.006993,0.02171,0.01606,0.009985
352,45308277,Cryptocurrency,nip01 defines use secp256k1 bitcoin,nmf,1,0.014799,5.1e-05,0.014799,0.013218,0.011983
353,45134539,Cryptocurrency,blockchain based ethereum,nmf,2,0.024997,0.0,0.01372,0.024997,0.005936
354,45131943,Cryptocurrency,don think ethereum allows validators orphan blocks,nmf,3,0.014501,0.004367,0.006069,0.010118,0.014501
355,45131615,Cryptocurrency,definitely eth tempo replaces ethereum,nmf,2,0.004893,6.2e-05,0.00246,0.004893,0.001704
356,45130258,Cryptocurrency,private ethereum instance right,nmf,2,0.010121,0.004198,0.006897,0.010121,0.002379
357,44997332,Cryptocurrency,echidna ethereum smart contract fuzzer,nmf,2,0.004439,0.000153,0.004039,0.004439,0.002844
358,44570224,Cryptocurrency,ethereum algorand alternatives low fees,nmf,1,0.009238,0.0,0.009238,0.004551,0.008079
359,44529932,Cryptocurrency,mean ethereum conflating things,nmf,2,0.007063,0.004259,0.003556,0.007063,0.002098
360,45399472,Cryptocurrency,mean like cryptocurrency bros naming web 3 0,nmf,1,0.017315,0.001693,0.017315,0.010017,0.00828
361,45348852,Cryptocurrency,built crypto currency,nmf,1,0.004984,0.000111,0.004984,0.003774,0.003756
362,45280489,Cryptocurrency,blender valuable humanity cryptocurrencies,nmf,2,0.001282,0.000191,0.000931,0.001282,0.001243
363,45170370,Cryptocurrency,cryptocurrency nfts ai ruined gpu market,nmf,1,0.041235,0.001626,0.041235,0.004805,0.004614
364,44988650,Cryptocurrency,cryptocurrency did lose shirt,nmf,2,0.017175,3.1e-05,0.006624,0.017175,0.004691
365,44943041,Cryptocurrency,nah cryptography seriously held cryptocurrency,nmf,1,0.004842,0.000208,0.004842,0.004222,0.002877
366,44920905,Cryptocurrency,cryptocurrency bitcoin monero solved issue decade,nmf,2,0.011074,9.9e-05,0.008485,0.011074,0.007135
367,44885515,Cryptocurrency,oh add cryptocurrencies nfts list,nmf,2,0.00499,3.6e-05,0.001685,0.00499,0.00097
368,45430682,Cryptocurrency,time buy trump crypto,nmf,1,0.006277,0.000235,0.006277,0.005933,0.004907
369,45428396,Cryptocurrency,sure believe crypto currency,nmf,3,0.010597,0.003603,0.005257,0.004642,0.010597
370,45427247,Cryptocurrency,2021 wanted work crypto web3,nmf,1,0.006473,5.4e-05,0.006473,0.003121,0.002931
371,45403293,Cryptocurrency,crypto theoretically ceiling,nmf,1,0.009655,0.000212,0.009655,0.007072,0.007131
372,45401136,Cryptocurrency,tl dr crypto grift posing art,nmf,1,0.004012,0.000103,0.004012,0.003054,0.002895
373,45424639,Cryptocurrency,like blockchain nfts,nmf,1,0.032264,0.002493,0.032264,0.015188,0.013836
374,45401058,Cryptocurrency,people waiting gpus cheap blockchain bubble,nmf,1,0.010657,0.003154,0.010657,0.010348,0.007025
375,45388992,Cryptocurrency,dns blockchain,nmf,1,0.023162,1.7e-05,0.023162,0.017524,0.008643
376,45381254,Cryptocurrency,want reinvent flattr time blockchain,nmf,1,0.011741,0.000109,0.011741,0.009375,0.004988
377,45352884,Cryptocurrency,isnt speed blockchain rediculously slow,nmf,1,0.011221,0.002951,0.011221,0.007498,0.006894
378,45351114,Cryptocurrency,blockchains fees super low like solana,nmf,1,0.016909,0.001354,0.016909,0.005164,0.009975
379,45350302,Cryptocurrency,interesting does work 10 secs blockchain close tab,nmf,1,0.016592,0.0,0.016592,0.012653,0.011903
380,44427524,Cryptocurrency,actually understands bitcoin thread,nmf,3,0.01615,0.0,0.006242,0.010295,0.01615
381,44426648,Cryptocurrency,buy backhoe bitcoin,nmf,1,0.01025,0.000151,0.01025,0.009325,0.009943
382,44415758,Cryptocurrency,bought bitcoin lot just saying,nmf,1,0.023517,0.008034,0.023517,0.009796,0.016426
383,44377899,Cryptocurrency,facebook palantir bitcoin pretty dire tbh,nmf,1,0.009008,0.003578,0.009008,0.00754,0.007852
384,44356017,Cryptocurrency,golden opportunity bitcoin miners aws,nmf,1,0.006545,2e-06,0.006545,0.005186,0.006452
385,44354814,Cryptocurrency,needs ton bitcoin,nmf,1,0.015137,8.3e-05,0.015137,0.011757,0.014243
386,44348867,Cryptocurrency,bitcoin original purpose savings platform,nmf,2,0.012014,0.002686,0.005144,0.012014,0.004421
387,44415585,Cryptocurrency,ethereum service ens,nmf,2,0.004461,0.000123,0.003947,0.004461,0.002785
388,44144815,Cryptocurrency,ethereum 1e18 1 wei,nmf,2,0.007733,0.000212,0.006269,0.007733,0.004552
389,43697862,Cryptocurrency,known ethereum forked dao debacle,nmf,2,0.004606,9.6e-05,0.003609,0.004606,0.002763
390,43568518,Cryptocurrency,wasn implementation bancor attempted ethereum,nmf,2,0.004021,0.003945,0.003247,0.004021,0.00231
391,43542455,Cryptocurrency,ethereum foundation jive,nmf,2,0.004234,0.000105,0.003404,0.004234,0.002479
392,44331685,Cryptocurrency,demand payment cryptocurrency,nmf,2,0.007491,0.000142,0.003759,0.007491,0.002313
393,44228152,Cryptocurrency,keys crypto just cryptocurrencies anymore,nmf,1,0.015101,0.004632,0.015101,0.005703,0.005953
394,44119213,Cryptocurrency,work applied cryptography xmr preferred cryptocurrency,nmf,1,0.00987,6e-05,0.00987,0.003804,0.002472
395,44113781,Cryptocurrency,need oblivious crypto currency mining algorithm,nmf,3,0.00819,0.003637,0.005902,0.007236,0.00819
396,44086246,Cryptocurrency,cryptocurrency bullshit,nmf,1,0.008783,0.000319,0.008783,0.008567,0.005362
397,44058783,Cryptocurrency,cryptocurrency powered mining business,nmf,2,0.007214,5.4e-05,0.004418,0.007214,0.002497
398,44025064,Cryptocurrency,course cryptocurrency mugger couldn drain investment accounts,nmf,2,0.005927,0.001768,0.003038,0.005927,0.001646
399,44020665,Cryptocurrency,saying cryptocurrency remains solution search problem,nmf,2,0.009854,0.003218,0.00359,0.009854,0.007442
400,44422952,Cryptocurrency,curious projects use rust crypto,nmf,1,0.006503,6.4e-05,0.006503,0.00598,0.004357
401,44411518,Cryptocurrency,sadly lot money crypto grift,nmf,2,0.008029,0.003418,0.005948,0.008029,0.003681
402,44398086,Cryptocurrency,quick need new cryptonomicon space,nmf,2,0.01088,0.003708,0.002436,0.01088,0.008337
403,44393371,Cryptocurrency,alright llm crypto make waste minuscule,nmf,1,0.011218,0.001483,0.011218,0.006365,0.002843
404,44388114,Cryptocurrency,people buying crypto gain buying crypto,nmf,2,0.010754,0.001967,0.005316,0.010754,0.007109
405,44355360,Cryptocurrency,tradfi version keys crypto,nmf,1,0.009202,4.5e-05,0.009202,0.004098,0.002979
406,44334334,Cryptocurrency,alive blockchain,nmf,1,0.023162,1.7e-05,0.023162,0.017524,0.008643
407,44275549,Cryptocurrency,blockchain does,nmf,1,0.030894,0.0,0.030894,0.026027,0.018594
408,44240434,Cryptocurrency,wait ai generated virtual worlds blockchain,nmf,1,0.044539,0.001124,0.044539,0.009431,0.006339
409,44169185,Cryptocurrency,just like blockchain smart contracts web 3 0 future,nmf,1,0.03177,0.005838,0.03177,0.013245,0.017783
410,44141778,Cryptocurrency,does use blockchain,nmf,1,0.028398,0.0,0.028398,0.025012,0.017026
411,44096727,Cryptocurrency,far come hn shouting blockchain usecase,nmf,2,0.012816,0.0,0.008048,0.012816,0.003103
412,43489755,Cryptocurrency,like hydrogen bitcoin larger scale aluminum,nmf,1,0.026894,0.002528,0.026894,0.012136,0.016184
413,43478432,Cryptocurrency,involve mining bitcoin,nmf,1,0.009269,9e-06,0.009269,0.008096,0.008943
414,43468097,Cryptocurrency,yes revalue gold buy bitcoin,nmf,2,0.013356,0.00225,0.009146,0.013356,0.006078
415,43447248,Cryptocurrency,convert bitcoin fiat send away,nmf,1,0.006343,4.4e-05,0.006343,0.005032,0.005793
416,43422781,Cryptocurrency,close finding clear use case bitcoin,nmf,1,0.008861,0.001298,0.008861,0.008207,0.005816
417,43192117,Cryptocurrency,fork ethereum like time,nmf,1,0.027145,0.002973,0.027145,0.013464,0.014059
418,43127421,Cryptocurrency,wondered joke ethereum,nmf,2,0.007733,0.000212,0.006269,0.007733,0.004552
419,43060582,Cryptocurrency,bitcoin ethereum pump dump scheme,nmf,1,0.014826,0.000213,0.014826,0.013633,0.012954
420,42925658,Cryptocurrency,daily usage bitcoin simply inferior ethereum blockchains,nmf,2,0.013034,0.0,0.006704,0.013034,0.005445
421,42832570,Cryptocurrency,sounds like interested ethereum,nmf,1,0.04181,0.002663,0.04181,0.01411,0.014752
422,43478454,Cryptocurrency,force bots cryptocurrency,nmf,1,0.010339,9.2e-05,0.010339,0.004141,0.002593
423,43450273,Cryptocurrency,sounds lot like cryptocurrency exchanges,nmf,1,0.039138,0.002419,0.039138,0.014012,0.014397
424,43439266,Cryptocurrency,handle crypto currency thankfully,nmf,1,0.009646,4.7e-05,0.009646,0.003342,0.003504
425,43396923,Cryptocurrency,crpto bitcoin cryptocurrency worth salt asci resistant,nmf,1,0.016752,0.00029,0.016752,0.014287,0.013642
426,43291092,Cryptocurrency,untraceable cryptocurrency keeping cash characteristics,nmf,2,0.004978,0.000111,0.00284,0.004978,0.00171
427,43291043,Cryptocurrency,yes cryptocurrencies characteristics cash,nmf,2,0.007449,0.002044,0.000813,0.007449,0.000326
428,43288657,Cryptocurrency,cryptocurrency definition,nmf,1,0.01315,6e-05,0.01315,0.005672,0.002706
429,43258147,Cryptocurrency,prefer use browser doesn cryptocurrency nonsense built,nmf,1,0.011635,0.001876,0.011635,0.008903,0.003314
430,43529795,Cryptocurrency,assume cryptographic code somewhat audited thomas ptacek,nmf,1,0.005768,0.001574,0.005768,0.002009,0.0
431,43528340,Cryptocurrency,cryptoquant clone geography specific features tailored banking clients,nmf,3,0.000679,3.6e-05,0.000608,0.000584,0.000679
432,43527288,Cryptocurrency,crypto tool,nmf,3,0.012781,2.9e-05,0.005082,0.003675,0.012781
433,43525838,Cryptocurrency,isn crypto sketchier private equity,nmf,1,0.006948,0.004889,0.006948,0.006677,0.003975
434,43512062,Cryptocurrency,crypto does exempt kyc aml requirements,nmf,1,0.015067,0.0,0.015067,0.013202,0.011953
435,43511066,Cryptocurrency,trump pardoning obvious crypto scammers,nmf,1,0.004704,5.9e-05,0.004704,0.003101,0.002785
436,43510982,Cryptocurrency,crypto going banks,nmf,3,0.014107,0.0,0.004134,0.003097,0.014107
437,43510879,Cryptocurrency,remember entire point crypto avoid banks,nmf,3,0.009581,0.0,0.003646,0.006123,0.009581
438,43500259,Cryptocurrency,blockchain stay dont kid,nmf,1,0.023162,1.7e-05,0.023162,0.017524,0.008643
439,43482764,Cryptocurrency,need ai like need blockchain,nmf,1,0.051031,0.008723,0.051031,0.015228,0.014764
440,43472341,Cryptocurrency,great think blockchain better,nmf,2,0.031847,0.005441,0.017046,0.031847,0.016126
441,43440496,Cryptocurrency,blockchain,nmf,1,0.023162,1.7e-05,0.023162,0.017524,0.008643
442,43400044,Cryptocurrency,does blockchain use case implementing version control systems,nmf,1,0.021414,0.0,0.021414,0.0166,0.009624
443,43376164,Cryptocurrency,gamification trusted computing semantic web big data blockchain nlp metaverse iot,nmf,1,0.011886,3.6e-05,0.011886,0.006145,0.002954
444,43361808,Cryptocurrency,just thought blockchain bros couldn lower,nmf,1,0.019951,0.004419,0.019951,0.00973,0.005901
445,42559938,Cryptocurrency,fortunately bitcoin trustless,nmf,2,0.009781,0.0,0.007285,0.009781,0.006929
446,42520377,Cryptocurrency,gold bitcoin creating fallout shelter learning garden hunt fish,nmf,1,0.11682,0.0,0.11682,0.000358,0.002903
447,42476433,Cryptocurrency,bitcoin isn infinitely divisible smaller satoshi,nmf,1,0.012311,0.006771,0.012311,0.011374,0.009317
448,42476368,Cryptocurrency,basically ransomware paid bitcoin,nmf,3,0.011019,0.00166,0.010626,0.010433,0.011019
449,42470747,Cryptocurrency,finally real world use case bitcoin,nmf,2,0.018782,0.001244,0.009,0.018782,0.009951
450,42463564,Cryptocurrency,likely using imf loan buy bitcoin,nmf,1,0.017317,0.007092,0.017317,0.014244,0.01539
451,42404033,Cryptocurrency,bitcoin dramatically fall 250k heights 600k,nmf,1,0.007837,6.4e-05,0.007837,0.006027,0.007188
452,42486004,Cryptocurrency,miners ethereum years,nmf,3,0.016336,0.0,0.003143,0.003678,0.016336
453,42484279,Cryptocurrency,processing entire history ethereum instead,nmf,2,0.011967,0.0,0.002183,0.011967,0.001664
454,42294335,Cryptocurrency,ethereum state store database,nmf,2,0.003652,6.8e-05,0.003048,0.003652,0.002008
455,42147299,Cryptocurrency,ethereum widely adopted vastly robust decentralized,nmf,2,0.003622,0.000149,0.003046,0.003622,0.002224
456,42517142,Cryptocurrency,use case cryptocurrency working international sanctions,nmf,2,0.010064,9.6e-05,0.007499,0.010064,0.004732
457,42451282,Cryptocurrency,gonna love new cryptocurrency hotbabesinyourareacoin,nmf,2,0.012625,0.0,0.005502,0.012625,0.010086
458,42367188,Cryptocurrency,solana validators perform cryptocurrency mining,nmf,2,0.004187,0.000112,0.003907,0.004187,0.002905
459,42357883,Cryptocurrency,useful outside cryptocurrency crap,nmf,2,0.005343,0.000198,0.005277,0.005343,0.003516
460,42259648,Cryptocurrency,tolling cryptocurrencies absurdly high,nmf,3,0.006583,7.3e-05,0.000499,0.000696,0.006583
461,41953482,Cryptocurrency,cryptocurrency city scammers come,nmf,2,0.009088,0.0,0.002698,0.009088,0.008173
